Game_ID,Team,Season,Date,Game,Pts_For_Avg,Pts_Agst_Avg,Rebs_Tot_Avg,Rebs_Off_Avg,Rebs_Def_Avg,Blks_Avg,STL_Avg,FGA_Avg,FGM_Avg,FG_PCT_Avg,FTA_Avg,FTM_Avg,FT_PCT_Avg,FG3M_Avg,FG3_PCT_Avg,PF_Avg
0020700657,Detroit,2007,2008-01-29,45,97.6,90.2,40.6,11.4,29.2,5.0,7.3,79.4,36.4,46.0%,24.8,18.9,76.5%,5.8,36.9%,20.5
0020700675,Detroit,2007,2008-01-31,46,97.9,90.5,40.8,11.5,29.2,5.1,7.3,79.5,36.6,46.0%,24.9,18.9,76.3%,5.8,37.0%,20.4
0020700697,Detroit,2007,2008-02-03,47,97.7,90.4,40.8,11.5,29.3,5.1,7.5,79.6,36.5,46.0%,24.7,18.8,76.3%,5.8,37.1%,20.5
0020700717,Detroit,2007,2008-02-06,48,97.6,89.9,41.0,11.5,29.4,5.2,7.5,79.6,36.5,45.9%,24.5,18.6,76.3%,5.9,37.4%,20.6
0020700731,Detroit,2007,2008-02-08,49,97.6,90.0,40.9,11.5,29.4,5.1,7.4,79.6,36.5,46.0%,24.6,18.7,76.2%,5.8,37.5%,20.5
0020700747,Detroit,2007,2008-02-10,50,97.5,89.9,40.8,11.5,29.3,5.2,7.4,79.4,36.5,46.0%,24.4,18.6,76.0%,5.9,37.9%,20.4
0020700758,Detroit,2007,2008-02-12,51,97.8,89.8,40.9,11.6,29.4,5.1,7.4,79.5,36.6,46.1%,24.5,18.6,76.0%,6.0,38.1%,20.6
0020700770,Detroit,2007,2008-02-13,52,97.7,89.8,40.8,11.5,29.2,5.2,7.5,79.5,36.6,46.1%,24.5,18.5,75.7%,6.0,38.1%,20.6
0020700782,Detroit,2007,2008-02-19,53,97.7,89.6,40.9,11.5,29.4,5.3,7.5,79.5,36.5,46.0%,24.6,18.6,75.7%,6.1,38.3%,20.6
0020700794,Detroit,2007,2008-02-20,54,97.4,89.9,41.0,11.6,29.4,5.3,7.5,79.5,36.4,45.9%,24.6,18.6,75.7%,6.0,37.8%,20.6
0020700808,Detroit,2007,2008-02-22,55,97.4,90.1,41.0,11.6,29.4,5.3,7.5,79.6,36.4,45.7%,24.7,18.7,76.0%,6.0,37.7%,20.7
0020700823,Detroit,2007,2008-02-24,56,98.0,90.3,41.0,11.7,29.3,5.3,7.5,79.8,36.5,45.8%,24.9,18.9,76.0%,6.1,37.7%,20.7
0020700835,Detroit,2007,2008-02-25,57,98.3,90.2,41.1,11.7,29.4,5.3,7.4,79.9,36.7,45.9%,24.8,18.8,76.1%,6.1,37.9%,20.8
0020700852,Detroit,2007,2008-02-27,58,98.3,90.3,41.2,11.7,29.5,5.3,7.4,80.1,36.7,45.9%,24.6,18.8,76.4%,6.1,37.7%,20.8
0020700874,Detroit,2007,2008-03-01,59,98.2,90.5,41.2,11.7,29.5,5.3,7.4,80.0,36.6,45.8%,24.8,18.9,76.4%,6.1,37.5%,20.8
0020700891,Detroit,2007,2008-03-04,60,98.3,90.2,41.2,11.6,29.6,5.3,7.4,80.0,36.8,46.0%,24.6,18.7,76.2%,6.1,37.7%,20.9
0020700899,Detroit,2007,2008-03-05,61,98.4,90.3,41.2,11.7,29.6,5.4,7.4,80.0,36.7,45.8%,24.8,18.9,76.3%,6.1,37.9%,20.9
0020700915,Detroit,2007,2008-03-07,62,98.0,90.3,41.2,11.6,29.5,5.4,7.4,80.0,36.5,45.7%,24.8,18.9,76.3%,6.1,37.7%,21.0
0020700937,Detroit,2007,2008-03-09,63,98.1,90.4,41.1,11.6,29.5,5.4,7.4,79.9,36.5,45.8%,24.9,19.0,76.2%,6.0,37.5%,20.9
0020700957,Detroit,2007,2008-03-12,64,98.3,90.7,41.1,11.6,29.5,5.4,7.3,79.9,36.6,45.8%,25.0,19.1,76.3%,6.0,37.5%,21.0
0020700969,Detroit,2007,2008-03-14,65,98.1,90.6,41.0,11.6,29.4,5.5,7.3,79.7,36.5,45.8%,25.1,19.1,76.2%,6.0,37.4%,21.0
0020700986,Detroit,2007,2008-03-16,66,97.9,90.4,41.1,11.7,29.4,5.5,7.2,79.8,36.5,45.8%,24.9,19.0,76.2%,5.9,37.0%,20.9
0020700999,Detroit,2007,2008-03-18,67,98.0,90.3,41.1,11.7,29.3,5.5,7.2,79.7,36.5,45.9%,24.8,18.9,76.3%,6.0,37.4%,20.8
0020701011,Detroit,2007,2008-03-19,68,98.6,90.8,41.0,11.8,29.3,5.4,7.2,79.9,36.8,46.1%,24.7,18.8,76.3%,6.1,37.8%,20.9
0020701042,Detroit,2007,2008-03-23,69,98.2,90.8,41.0,11.7,29.3,5.4,7.1,79.9,36.7,46.0%,24.4,18.6,76.5%,6.1,37.7%,20.8
0020701047,Detroit,2007,2008-03-24,70,98.0,90.8,41.0,11.7,29.2,5.4,7.1,79.8,36.7,45.9%,24.2,18.5,76.4%,6.1,37.6%,20.7
0020701058,Detroit,2007,2008-03-26,71,98.1,91.0,41.0,11.7,29.3,5.5,7.1,80.0,36.7,45.9%,24.3,18.6,76.5%,6.1,37.5%,20.8
0020701070,Detroit,2007,2008-03-27,72,97.9,91.0,41.0,11.7,29.3,5.5,7.2,79.9,36.6,45.9%,24.1,18.5,76.6%,6.2,37.7%,20.7
0020701085,Detroit,2007,2008-03-29,73,97.7,90.7,40.9,11.7,29.2,5.5,7.2,79.8,36.6,45.9%,24.2,18.5,76.5%,6.1,37.5%,20.7
0020701108,Detroit,2007,2008-04-01,74,97.5,90.4,41.0,11.7,29.3,5.6,7.2,79.7,36.5,45.9%,24.1,18.5,76.7%,6.0,37.1%,20.6
0020701129,Detroit,2007,2008-04-04,75,97.5,90.4,41.0,11.7,29.3,5.6,7.1,79.7,36.5,45.8%,24.3,18.6,76.7%,6.0,37.1%,20.6
0020701143,Detroit,2007,2008-04-06,76,97.6,90.4,41.1,11.8,29.3,5.5,7.2,79.7,36.5,45.9%,24.2,18.5,76.6%,6.0,37.0%,20.7
0020701156,Detroit,2007,2008-04-08,77,97.5,90.2,41.1,11.7,29.4,5.6,7.2,79.5,36.5,45.9%,24.2,18.5,76.7%,6.0,37.0%,20.7
0020701165,Detroit,2007,2008-04-09,78,97.5,90.3,41.2,11.9,29.4,5.7,7.2,79.8,36.5,45.8%,24.2,18.5,76.6%,6.0,36.8%,20.6
0020701183,Detroit,2007,2008-04-11,79,97.4,90.4,41.2,11.9,29.3,5.6,7.2,79.8,36.5,45.8%,24.1,18.5,76.8%,6.0,36.8%,20.6
0020701199,Detroit,2007,2008-04-13,80,97.5,90.2,41.3,11.9,29.5,5.7,7.2,79.9,36.6,45.8%,24.0,18.4,76.7%,6.0,36.6%,20.6
0020701213,Detroit,2007,2008-04-15,81,97.4,90.1,41.4,11.9,29.5,5.7,7.2,79.9,36.6,45.9%,23.9,18.3,76.8%,5.9,36.5%,20.6
0020701219,Detroit,2007,2008-04-16,82,97.6,90.3,41.3,11.8,29.5,5.7,7.2,79.9,36.6,45.9%,24.0,18.4,76.8%,6.0,36.7%,20.6
0020800008,Detroit,2008,2008-10-29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0020800030,Detroit,2008,2008-11-01,2,100.0,94.0,41.0,14.0,27.0,8.0,11.0,91.0,40.0,44.0%,16.0,14.0,87.5%,6.0,46.2%,21.0
0020800042,Detroit,2008,2008-11-03,3,108.5,101.5,45.0,15.0,30.0,7.5,8.0,85.0,41.0,48.6%,24.0,20.5,86.0%,6.0,44.6%,22.5
0020800052,Detroit,2008,2008-11-05,4,106.0,95.3,44.0,15.3,28.7,6.3,6.7,84.7,41.3,49.1%,19.7,16.7,84.6%,6.7,46.4%,22.3
0020800071,Detroit,2008,2008-11-07,5,104.5,94.8,43.8,14.0,29.8,6.0,6.5,84.8,40.8,48.3%,20.3,17.3,85.0%,5.8,41.0%,21.3
0020800088,Detroit,2008,2008-11-09,6,102.8,96.4,43.8,13.6,30.2,5.6,6.0,82.8,38.2,46.1%,24.0,19.8,83.4%,6.6,40.8%,22.0
0020800104,Detroit,2008,2008-11-11,7,98.3,95.0,42.8,13.3,29.5,6.0,6.5,81.5,36.2,44.2%,24.7,19.7,80.8%,6.3,40.0%,22.5
0020800119,Detroit,2008,2008-11-13,8,98.6,94.6,42.3,13.0,29.3,6.3,6.4,80.9,35.6,43.8%,26.3,21.1,81.2%,6.3,38.8%,21.7
0020800131,Detroit,2008,2008-11-14,9,99.6,95.5,43.1,13.0,30.1,6.1,6.8,81.5,36.0,44.0%,26.9,21.4,80.3%,6.3,39.7%,22.3
0020800144,Detroit,2008,2008-11-16,10,100.3,95.4,43.0,12.3,30.7,5.9,6.7,80.1,35.9,44.7%,27.7,22.2,80.9%,6.3,40.2%,22.1
0020800160,Detroit,2008,2008-11-19,11,98.9,96.3,43.0,12.8,30.2,5.7,6.8,80.4,35.6,44.3%,27.4,21.7,79.6%,6.0,38.5%,22.7
0020800169,Detroit,2008,2008-11-20,12,98.6,95.6,42.3,12.2,30.1,5.3,6.8,79.9,35.8,44.8%,26.5,21.1,79.9%,5.9,38.7%,22.5
0020800195,Detroit,2008,2008-11-23,13,97.1,95.8,41.8,11.9,29.9,5.2,6.8,78.9,35.3,44.7%,26.3,20.8,79.2%,5.8,38.7%,22.3
0020800215,Detroit,2008,2008-11-26,14,95.8,96.6,41.4,11.6,29.8,5.2,6.6,79.1,34.8,44.1%,26.0,20.3,78.3%,5.8,38.5%,21.9
0020800228,Detroit,2008,2008-11-28,15,96.8,96.6,41.8,11.7,30.1,5.3,6.5,79.9,35.7,44.6%,25.4,19.6,77.1%,5.7,38.3%,21.8
0020800247,Detroit,2008,2008-11-30,16,97.5,96.6,41.7,11.5,30.2,5.6,6.5,79.6,35.7,44.8%,26.3,20.1,76.6%,5.9,39.1%,21.7
0020800260,Detroit,2008,2008-12-02,17,96.7,96.6,40.9,11.3,29.6,5.5,6.6,78.9,35.4,44.7%,26.4,20.3,76.9%,5.7,38.2%,21.7
0020800282,Detroit,2008,2008-12-05,18,96.2,95.4,40.7,11.0,29.7,5.4,7.0,78.6,35.5,45.1%,25.7,19.6,75.9%,5.7,39.2%,21.4
0020800297,Detroit,2008,2008-12-07,19,95.9,95.4,40.6,11.0,29.6,5.3,6.9,78.4,35.5,45.2%,25.4,19.4,76.2%,5.5,37.9%,21.5
0020800306,Detroit,2008,2008-12-09,20,95.7,95.9,40.3,10.9,29.4,5.3,6.9,79.0,35.7,45.1%,25.0,19.1,75.9%,5.3,36.6%,21.6
0020800330,Detroit,2008,2008-12-12,21,95.7,96.5,40.0,10.6,29.4,5.2,6.6,78.7,35.8,45.5%,24.5,18.8,76.7%,5.4,37.1%,21.6
0020800338,Detroit,2008,2008-12-13,22,96.5,97.1,39.4,10.3,29.1,5.0,6.7,78.6,36.1,45.9%,24.6,18.9,76.8%,5.5,37.9%,21.6
0020800370,Detroit,2008,2008-12-17,23,96.2,96.6,39.2,10.3,29.0,5.1,6.9,78.4,36.0,45.9%,24.5,18.6,76.0%,5.6,38.3%,21.4
0020800383,Detroit,2008,2008-12-19,24,95.9,95.6,39.3,10.2,29.1,5.2,6.9,78.2,36.0,46.0%,24.3,18.4,75.8%,5.5,37.7%,21.3
0020800399,Detroit,2008,2008-12-21,25,96.6,96.6,39.6,10.2,29.5,5.5,7.0,78.7,36.3,46.1%,24.2,18.5,76.6%,5.6,37.7%,21.8
0020800415,Detroit,2008,2008-12-23,26,95.9,96.2,39.6,10.1,29.5,5.3,7.0,78.5,36.2,46.1%,23.5,18.0,76.4%,5.5,37.4%,21.7
0020800429,Detroit,2008,2008-12-26,27,96.2,96.2,39.8,10.3,29.5,5.3,7.1,78.8,36.2,46.0%,24.0,18.3,76.3%,5.5,37.4%,21.5
0020800441,Detroit,2008,2008-12-27,28,96.0,95.9,39.8,10.3,29.5,5.3,7.1,79.1,36.3,45.9%,23.6,18.0,76.6%,5.3,36.8%,21.3
0020800451,Detroit,2008,2008-12-29,29,95.6,95.2,40.3,10.5,29.8,5.3,7.1,79.1,36.2,45.8%,23.4,18.0,76.7%,5.3,36.1%,21.5
0020800468,Detroit,2008,2008-12-31,30,95.4,94.8,40.4,10.5,29.9,5.3,7.1,79.0,36.1,45.7%,23.6,18.0,76.3%,5.2,36.5%,21.3
0020800479,Detroit,2008,2009-01-02,31,95.0,94.1,40.4,10.5,30.0,5.3,7.0,78.7,36.0,45.7%,23.6,17.9,75.9%,5.2,36.1%,21.3
0020800497,Detroit,2008,2009-01-04,32,95.1,94.0,40.6,10.5,30.1,5.5,7.0,78.8,36.1,45.8%,23.6,17.9,75.9%,5.0,34.9%,21.5
0020800524,Detroit,2008,2009-01-07,33,94.8,93.8,40.8,10.6,30.2,5.4,7.0,79.1,36.1,45.6%,23.3,17.7,76.0%,5.0,34.7%,21.5
0020800536,Detroit,2008,2009-01-09,34,94.5,93.5,40.8,10.6,30.2,5.4,6.9,78.9,36.1,45.8%,23.1,17.5,75.4%,4.9,34.6%,21.5
0020800544,Detroit,2008,2009-01-10,35,94.4,93.4,40.9,10.7,30.2,5.3,6.9,78.7,35.9,45.7%,23.6,17.7,75.2%,4.9,34.1%,21.5
0020800559,Detroit,2008,2009-01-13,36,94.1,93.6,40.8,10.8,30.0,5.3,6.8,78.7,35.7,45.4%,23.8,17.9,75.3%,4.8,33.7%,21.5
0020800566,Detroit,2008,2009-01-14,37,93.6,93.2,40.8,10.7,30.1,5.3,6.7,78.6,35.6,45.3%,23.6,17.7,75.2%,4.8,33.7%,21.3
0020800585,Detroit,2008,2009-01-16,38,94.0,93.6,41.0,10.7,30.3,5.3,6.7,79.1,35.8,45.2%,23.5,17.5,74.7%,4.9,33.7%,21.5
0020800592,Detroit,2008,2009-01-17,39,93.6,93.5,40.8,10.6,30.3,5.3,6.7,79.2,35.8,45.3%,23.1,17.2,73.7%,4.8,33.5%,21.4
0020800609,Detroit,2008,2009-01-19,40,93.4,93.5,40.9,10.7,30.2,5.2,6.7,79.3,35.8,45.2%,22.8,16.9,73.2%,4.9,33.4%,21.3
0020800618,Detroit,2008,2009-01-21,41,93.2,93.1,41.0,10.7,30.3,5.1,6.7,79.2,35.8,45.3%,22.8,16.8,73.0%,4.8,32.8%,21.2
0020800631,Detroit,2008,2009-01-23,42,93.2,92.7,41.0,10.7,30.2,5.1,6.7,79.2,35.9,45.4%,22.6,16.7,73.1%,4.7,32.6%,21.1
0020800650,Detroit,2008,2009-01-25,43,93.2,93.1,40.8,10.7,30.1,5.1,6.6,79.0,35.8,45.3%,22.7,17.0,73.7%,4.6,32.7%,21.1
0020800672,Detroit,2008,2009-01-28,44,93.5,93.5,40.6,10.7,30.0,5.1,6.5,79.0,36.0,45.6%,22.7,16.8,73.3%,4.7,33.0%,21.2
0020800681,Detroit,2008,2009-01-30,45,93.6,93.4,40.5,10.6,29.9,5.1,6.6,78.9,36.0,45.6%,22.8,17.0,73.3%,4.6,33.1%,21.1
0020800704,Detroit,2008,2009-02-01,46,93.2,93.2,40.4,10.6,29.8,5.0,6.5,78.8,35.8,45.5%,22.8,17.0,73.4%,4.6,32.6%,21.0
0020800723,Detroit,2008,2009-02-04,47,92.9,93.2,40.3,10.6,29.7,5.0,6.5,78.7,35.8,45.5%,22.7,16.9,73.4%,4.5,32.4%,20.9
0020800749,Detroit,2008,2009-02-07,48,92.9,93.1,40.4,10.6,29.9,4.9,6.4,78.6,35.7,45.5%,22.7,16.9,73.3%,4.6,32.9%,21.0
0020800758,Detroit,2008,2009-02-08,49,93.6,93.7,40.5,10.7,29.8,4.9,6.4,78.9,35.9,45.6%,22.9,17.1,73.7%,4.7,33.4%,21.1
0020800769,Detroit,2008,2009-02-10,50,93.7,93.9,40.6,10.8,29.8,4.8,6.5,79.0,35.9,45.5%,22.9,17.1,73.8%,4.7,33.5%,21.2
0020800778,Detroit,2008,2009-02-11,51,93.9,94.2,40.6,10.8,29.7,4.8,6.5,79.1,36.0,45.6%,22.8,17.1,73.8%,4.7,33.7%,21.3
0020800791,Detroit,2008,2009-02-17,52,93.9,94.3,40.6,10.8,29.7,4.8,6.5,79.1,36.1,45.7%,22.8,17.0,73.6%,4.7,33.8%,21.3
0020800809,Detroit,2008,2009-02-19,53,93.7,94.3,40.6,10.8,29.8,4.8,6.4,79.1,36.1,45.6%,22.7,16.9,73.8%,4.7,33.7%,21.3
0020800835,Detroit,2008,2009-02-22,54,93.5,94.0,40.8,10.8,29.9,4.8,6.4,79.1,36.0,45.5%,22.6,16.8,73.6%,4.6,33.4%,21.2
0020800844,Detroit,2008,2009-02-24,55,93.2,94.1,40.9,10.9,30.0,4.8,6.3,79.3,35.9,45.4%,22.4,16.7,73.5%,4.6,33.3%,21.1
0020800855,Detroit,2008,2009-02-25,56,93.1,94.3,40.7,10.9,29.9,4.8,6.3,79.2,35.9,45.4%,22.5,16.7,73.4%,4.6,33.0%,21.0
0020800864,Detroit,2008,2009-02-27,57,93.0,94.2,40.7,10.8,29.9,4.7,6.3,79.3,35.9,45.3%,22.3,16.6,73.6%,4.6,33.1%,21.0
0020800883,Detroit,2008,2009-03-01,58,93.0,94.1,40.6,10.8,29.8,4.6,6.2,79.2,35.9,45.4%,22.3,16.6,73.7%,4.6,33.0%,21.0
0020800899,Detroit,2008,2009-03-03,59,93.2,94.1,40.5,10.8,29.7,4.6,6.3,78.9,35.8,45.4%,22.6,16.9,73.9%,4.6,33.3%,21.0
0020800921,Detroit,2008,2009-03-06,60,93.3,94.1,40.4,10.8,29.6,4.7,6.2,78.8,35.8,45.5%,22.8,17.1,74.2%,4.6,33.2%,21.0
0020800927,Detroit,2008,2009-03-07,61,93.6,94.0,40.7,10.9,29.8,4.7,6.3,79.0,35.9,45.5%,22.9,17.2,74.1%,4.6,33.2%,21.0
0020800944,Detroit,2008,2009-03-09,62,93.4,93.9,40.7,11.0,29.8,4.7,6.2,79.0,35.9,45.4%,22.8,17.1,74.2%,4.6,33.1%,21.0
0020800959,Detroit,2008,2009-03-11,63,93.5,93.9,40.7,11.0,29.7,4.6,6.3,79.2,35.9,45.4%,22.8,17.1,74.0%,4.6,33.1%,21.0
0020800970,Detroit,2008,2009-03-13,64,93.8,94.3,41.1,11.2,29.9,4.7,6.2,79.5,36.1,45.4%,22.8,17.1,74.1%,4.5,32.7%,21.0
0020800987,Detroit,2008,2009-03-15,65,93.8,94.3,41.2,11.1,30.0,4.7,6.2,79.6,36.2,45.5%,22.6,17.0,74.2%,4.5,33.1%,21.0
0020801004,Detroit,2008,2009-03-17,66,93.7,94.2,41.2,11.2,29.9,4.7,6.2,79.6,36.2,45.5%,22.5,16.8,73.9%,4.5,33.3%,21.1
0020801017,Detroit,2008,2009-03-18,67,93.8,94.3,41.2,11.3,29.9,4.6,6.3,79.8,36.2,45.5%,22.4,16.8,74.2%,4.5,33.5%,21.1
0020801027,Detroit,2008,2009-03-20,68,93.9,94.5,41.3,11.4,29.8,4.6,6.3,80.1,36.3,45.4%,22.5,16.9,74.2%,4.5,33.8%,21.1
0020801041,Detroit,2008,2009-03-22,69,94.1,94.4,41.2,11.5,29.8,4.6,6.3,80.1,36.4,45.5%,22.4,16.9,74.1%,4.5,34.1%,21.0
0020801055,Detroit,2008,2009-03-24,70,94.1,94.5,41.1,11.5,29.7,4.6,6.2,80.0,36.3,45.5%,22.5,17.0,74.3%,4.5,33.8%,21.0
0020801070,Detroit,2008,2009-03-26,71,94.1,94.6,41.2,11.5,29.7,4.6,6.2,80.1,36.4,45.5%,22.4,16.8,74.3%,4.5,33.7%,21.0
0020801085,Detroit,2008,2009-03-28,72,93.9,94.6,41.1,11.5,29.7,4.6,6.2,80.0,36.3,45.4%,22.3,16.8,74.2%,4.4,33.6%,21.0
0020801095,Detroit,2008,2009-03-29,73,93.9,94.6,41.2,11.5,29.7,4.7,6.2,80.0,36.3,45.5%,22.3,16.8,74.2%,4.5,34.0%,21.0
0020801105,Detroit,2008,2009-03-31,74,94.0,94.6,41.1,11.5,29.6,4.6,6.2,79.9,36.3,45.6%,22.4,16.8,74.2%,4.5,34.1%,20.9
0020801115,Detroit,2008,2009-04-01,75,93.7,94.4,41.3,11.5,29.7,4.6,6.2,79.9,36.2,45.4%,22.3,16.7,74.1%,4.5,34.0%,20.9
0020801137,Detroit,2008,2009-04-04,76,93.8,94.6,41.2,11.5,29.7,4.6,6.2,79.9,36.3,45.4%,22.3,16.8,74.3%,4.5,34.2%,21.0
0020801144,Detroit,2008,2009-04-05,77,93.7,94.6,41.2,11.6,29.6,4.6,6.1,79.9,36.2,45.3%,22.4,16.8,74.3%,4.6,34.2%,21.0
0020801166,Detroit,2008,2009-04-08,78,93.9,94.7,41.2,11.5,29.6,4.6,6.1,79.9,36.2,45.4%,22.4,16.9,74.5%,4.6,34.1%,21.0
0020801180,Detroit,2008,2009-04-10,79,94.1,94.6,41.4,11.6,29.8,4.6,6.1,80.0,36.4,45.5%,22.3,16.8,74.3%,4.6,34.2%,21.0
0020801189,Detroit,2008,2009-04-11,80,94.2,94.5,41.4,11.5,29.8,4.6,6.1,79.9,36.4,45.6%,22.4,16.8,74.2%,4.6,34.3%,20.9
0020801204,Detroit,2008,2009-04-13,81,94.3,94.7,41.3,11.5,29.8,4.6,6.0,79.8,36.4,45.7%,22.4,16.9,74.3%,4.6,34.5%,20.9
0020801223,Detroit,2008,2009-04-15,82,94.2,94.6,41.4,11.5,29.9,4.6,6.0,79.9,36.4,45.6%,22.4,16.9,74.2%,4.6,34.4%,20.9
0020900010,Detroit,2009,2009-10-28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0%,0.0
0020900023,Detroit,2009,2009-10-30,2,96.0,74.0,39.0,10.0,29.0,4.0,5.0,72.0,37.0,51.4%,29.0,16.0,55.2%,6.0,37.5%,27.0
0020900036,Detroit,2009,2009-10-31,3,89.5,82.5,41.0,9.5,31.5,4.5,5.5,71.0,31.5,44.3%,31.5,21.0,65.9%,5.5,33.5%,27.0
0020900054,Detroit,2009,2009-11-03,4,88.0,87.0,39.7,10.0,29.7,4.0,5.7,71.0,31.3,44.1%,29.3,20.3,69.2%,5.0,30.6%,27.3
0020900061,Detroit,2009,2009-11-04,5,87.3,85.3,40.8,9.8,31.0,4.0,6.0,71.3,30.3,42.4%,31.5,23.0,72.3%,3.8,23.0%,24.8
0020900074,Detroit,2009,2009-11-06,6,89.6,90.2,41.6,10.0,31.6,4.2,5.4,73.6,31.6,42.9%,30.2,21.8,71.5%,4.6,27.8%,25.8
0020900092,Detroit,2009,2009-11-08,7,91.8,93.5,40.3,9.5,30.8,4.0,5.8,73.7,32.7,44.3%,31.3,22.0,69.9%,4.5,29.2%,26.7
0020900112,Detroit,2009,2009-11-11,8,91.3,91.7,41.9,11.1,30.7,4.1,6.1,74.7,33.1,44.3%,29.9,20.7,68.8%,4.3,27.7%,25.3
0020900136,Detroit,2009,2009-11-14,9,92.1,89.6,40.9,10.6,30.3,4.8,6.4,74.4,34.0,45.7%,28.3,19.8,69.7%,4.4,28.7%,25.1
0020900143,Detroit,2009,2009-11-15,10,93.7,91.1,41.2,11.2,30.0,4.8,6.1,75.1,34.3,45.7%,28.7,20.1,70.0%,4.9,30.8%,24.9
0020900157,Detroit,2009,2009-11-17,11,93.3,91.5,41.5,11.3,30.2,4.9,5.9,75.9,34.7,45.7%,27.5,19.3,70.0%,4.6,29.3%,24.3
0020900169,Detroit,2009,2009-11-18,12,93.3,92.8,40.6,10.9,29.7,5.1,6.1,75.5,34.6,45.9%,27.5,19.5,71.1%,4.5,28.9%,23.9
0020900190,Detroit,2009,2009-11-21,13,92.3,92.3,40.5,11.0,29.5,4.9,6.0,75.9,34.3,45.3%,26.7,19.2,72.1%,4.4,28.7%,24.0
0020900196,Detroit,2009,2009-11-22,14,92.6,92.9,40.5,10.8,29.6,4.8,6.4,76.2,34.5,45.2%,26.5,19.3,73.0%,4.4,28.5%,24.3
0020900212,Detroit,2009,2009-11-25,15,92.5,94.6,40.4,11.3,29.1,4.8,6.5,77.1,34.7,45.1%,25.5,18.5,72.6%,4.6,29.3%,24.1
0020900226,Detroit,2009,2009-11-27,16,92.2,94.9,40.5,11.6,28.9,4.9,6.4,77.3,34.5,44.7%,25.9,18.7,72.2%,4.6,29.7%,23.9
0020900239,Detroit,2009,2009-11-29,17,92.4,95.4,40.7,12.1,28.6,4.6,6.3,78.1,34.6,44.4%,25.6,18.5,72.3%,4.8,30.8%,24.2
0020900264,Detroit,2009,2009-12-02,18,92.5,95.0,41.4,12.8,28.6,4.4,6.5,78.9,34.9,44.3%,25.1,18.2,72.8%,4.6,30.0%,23.6
0020900275,Detroit,2009,2009-12-04,19,92.1,94.8,41.3,13.0,28.3,4.2,6.6,78.8,34.6,44.0%,25.4,18.3,72.5%,4.6,29.7%,23.8
0020900293,Detroit,2009,2009-12-06,20,92.8,94.9,41.6,12.6,29.0,4.2,6.5,78.3,34.8,44.7%,25.8,18.6,72.4%,4.5,29.6%,23.7
0020900310,Detroit,2009,2009-12-09,21,93.1,94.9,41.6,12.7,28.9,4.1,6.6,78.5,34.9,44.6%,26.3,18.9,72.1%,4.5,29.2%,23.7
0020900317,Detroit,2009,2009-12-10,22,92.9,94.4,41.7,12.9,28.9,4.0,6.7,78.2,34.8,44.7%,26.2,19.0,72.8%,4.3,28.4%,23.3
0020900332,Detroit,2009,2009-12-12,23,93.3,94.6,41.8,13.0,28.8,4.0,6.8,78.1,34.7,44.6%,26.9,19.5,72.8%,4.4,28.7%,23.5
0020900355,Detroit,2009,2009-12-15,24,93.7,94.7,41.7,12.7,28.9,4.0,6.9,77.9,34.9,45.0%,27.0,19.7,73.1%,4.3,28.2%,23.5
0020900365,Detroit,2009,2009-12-16,25,93.8,95.2,41.8,12.9,28.8,4.0,6.8,78.6,35.2,45.0%,26.4,19.2,72.7%,4.3,27.9%,23.5
0020900381,Detroit,2009,2009-12-18,26,93.6,95.2,41.5,12.9,28.6,3.8,6.9,78.6,35.2,45.0%,26.0,18.9,72.8%,4.3,28.2%,23.4
0020900396,Detroit,2009,2009-12-20,27,93.7,95.7,41.4,13.0,28.4,3.9,6.9,78.8,35.3,45.1%,25.6,18.7,73.6%,4.3,28.5%,23.7
0020900405,Detroit,2009,2009-12-22,28,93.3,95.6,41.6,13.0,28.6,3.9,7.0,78.8,35.3,44.9%,25.4,18.5,73.4%,4.2,28.0%,23.7
0020900415,Detroit,2009,2009-12-23,29,92.6,95.3,41.6,13.0,28.6,3.9,7.2,78.9,35.1,44.7%,25.2,18.3,72.8%,4.1,27.6%,23.6
0020900439,Detroit,2009,2009-12-27,30,91.7,95.3,41.8,13.3,28.5,3.8,7.0,79.1,34.7,44.1%,25.2,18.2,72.4%,4.0,27.0%,23.6
0020900454,Detroit,2009,2009-12-29,31,91.8,95.5,41.7,13.4,28.3,3.8,6.9,79.3,34.7,44.0%,25.4,18.3,72.3%,4.0,27.0%,23.9
0020900469,Detroit,2009,2009-12-31,32,91.6,95.8,41.5,13.3,28.2,3.7,6.8,79.3,34.6,43.9%,25.3,18.3,72.6%,4.1,27.2%,23.8
0020900502,Detroit,2009,2010-01-05,33,91.5,95.8,41.2,13.3,27.9,3.8,6.9,79.6,34.6,43.7%,25.0,18.1,72.8%,4.1,27.2%,23.9
0020900513,Detroit,2009,2010-01-06,34,91.5,95.9,41.2,13.2,28.0,3.8,6.8,79.6,34.7,43.8%,24.9,17.9,72.4%,4.1,27.3%,23.8
0020900532,Detroit,2009,2010-01-09,35,91.5,96.4,41.1,13.3,27.8,3.8,6.9,79.8,34.8,43.9%,24.9,17.8,71.9%,4.1,26.9%,23.7
